,Unnamed: 0,song,songcode,artist,danceability,energy,acousticness
3323,3323,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",5D30yNI3b0HAuaBWAGOImI,Perry Como,0.143,0.134,0.952
3324,3324,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Remastered,59g1IKRYrCBsYLdd0WhKus,Bing Crosby,0.288,0.324,0.947
3325,3325,O Christmas Tree,2VsCE6ui7N4IRzGIGT7Di8,Tony Bennett,0.571,0.0982,0.949
3326,3326,The Happiest Christmas Tree - 2009 Digital Remaster,4WN9xLkAeINLPLaoeZ9ZW9,Nat King Cole,0.494,0.644,0.704
3327,3327,God Rest Ye Merry Gentlemen - Single Version,1uPEDUtTJZOkj7CjGDtZGv,Bing Crosby,0.474,0.257,0.992
3328,3328,Twelve Days Of Christmas - Single Version,4Zo33RKIwOIiVsZZtXsKU4,"Bing Crosby, The Andrews Sisters",0.629,0.292,0.883
3329,3329,O Little Town of Bethlehem,6Ai7PiAjnb4eIiC05By0i4,Elvis Presley,0.325,0.0409,0.984
3330,3330,The Christmas Waltz,4DV9KToOaC0khx2MqOZstE,Peggy Lee,0.253,0.166,0.829
3331,3331,Dominick the Donkey (The Italian Christmas Donkey) [with Joe Reisman's Orchestra and Chorus],1BB9hv4471pPlNqOAnDglV,Lou Monte,0.807,0.473,0.68
3332,3332,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",6s2wpWPFPAgKg2LXxi1Oee,Bruce Springsteen,0.357,0.668,0.362
3333,3333,Christmas Time,2345kZ5rt8eHjO8CFpx3Yi,The Platters,0.343,0.339,0.867
3334,3334,"River - Recorded At RAK Studios, London",29UQV9kjexf0TJAR0UElID,Sam Smith,0.347,0.187,0.889
3335,3335,O Tannenbaum,2nWeF8M4XwOdIEUK8q1kTj,Nat King Cole,0.242,0.283,0.824
3336,3336,Cold December Night,4FPrAERfkPKOBKrRoyuxLu,Michael Bublé,0.517,0.702,0.00722
3337,3337,Let's Start The New Year Off Right,0nQ0CVtojHWXdMVD7UBiqi,Bing Crosby,0.341,0.148,0.68
3338,3338,We Wish You A Merry Christmas,6h3MR7BSXsxUgypreO85Mp,John Denver,0.678,0.353,0.814
3339,3339,My Only Wish (This Year),7aiVBCp1ibIWE5GeHkbtxr,Britney Spears,0.665,0.844,0.171
3340,3340,Santa's Coming for Us,3AlpkljBS1AU7HFVPms8K6,Sia,0.669,0.854,0.0205
3341,3341,Christmas (Baby Please Come Home),66WPXyhXqMlkM1kZhyEXWK,Michael Bublé,0.495,0.793,0.000942
3342,3342,Have Yourself a Merry Little Christmas,1DnSNqCQM3LUxqFuXt184Q,Michael Bublé,0.275,0.276,0.602
3343,3343,I'll Be Home For Christmas - Recorded at Spotify Studios NYC,4G0YpYB1Ullb5rgJeJoMcP,Demi Lovato,0.452,0.273,0.778
3344,3344,Jingle Bell Rock - Daryl's Version,6pVW5LRWgeLaHudxauOTJU,Daryl Hall & John Oates,0.666,0.841,0.613
3345,3345,Dime Si Vas a Volver,5nT1PxclTOlAggzM3Q4Nkr,Bad Bunny,0.698,0.563,0.422
3346,3346,"Navidad, Navidad",683fOEDnFrDuFM9oMpuEhK,Luis Miguel,0.508,0.843,0.355
3347,3347,Blanca Navidad,77J6wE54qpAb2iGegfCVFu,Luis Miguel,0.362,0.403,0.733
3348,3348,Haciendo Nada,0dlFCeKHsPhnLKPbqoOwwH,Santaferia,0.738,0.804,0.288
3349,3349,Tabaco y Ron,6xVQAgxCjmn7cRnOpK0AgP,Rodolfo Aicardi,0.756,0.77,0.182
3350,3350,El Hijo Ausente,5vVMRQKYVfkPlpPMDE0kZH,Pastor Lopez,0.762,0.732,0.628
3351,3351,Los Sabanales,62glOXkJekmvVxnrOqvMBu,Los Corraleros De Majagual,0.83,0.652,0.0827
3352,3352,La Noche,3LyUuxJWLLGxSzel2aDR4W,Joe Arroyo,0.733,0.684,0.252
3353,3353,La rebelion,00Ro1lnV3V6i87aY4t8Q43,Joe Arroyo,0.571,0.755,0.142
3354,3354,Ojitos Hechiceros,3REQ0GINjDaxCgYpP6Dzzx,Rodolfo Aicardi,0.808,0.758,0.099
3355,3355,Lloraras,6QJ1F9DrlsRSmKDcdVS0Oy,Oscar D'León,0.706,0.751,0.517
3356,3356,Adonay,4Nz9iJeVBUdrrkRfBYZ5tg,Rodolfo Aicardi,0.762,0.66,0.669
3357,3357,Sobre las Olas,6jly2CevRmnMbmU2R1cm1e,The Latin Brothers,0.765,0.71,0.372
3358,3358,El Preso,69LfSVCs3xfpwLiS6c0q4E,Fruko Y Sus Tesos,0.624,0.725,0.222
3359,3359,Feliz Nochebuena,69QnS3gtBR1IDbfx0BS98v,Rodolfo Aicardi,0.727,0.562,0.646
3360,3360,Tú Eres La Reina,15Q3jbXrqgd9DqW8I4iKl4,"Diomedes Diaz, Juancho Rois",0.643,0.575,0.543
3361,3361,Ángel o Demonio,3xtcXmR4jhWOZffOV7fwRM,"Fredy Montoya, Luisito Muñoz",0.826,0.585,0.501
3362,3362,Amarte Mas No Pude,5ETEk6G40TFStO62Pa7Khe,"Diomedes Diaz, Juancho Rois",0.612,0.568,0.344
3363,3363,La Ocacion,5jUbMKKrM6WipvcLNq29FR,Remix,0.74,0.625,0.301
3364,3364,Could You Be Loved,61dXuN3VyqGOyOeMfJXIPh,Bob Marley & The Wailers,0.916,0.72,0.36
3365,3365,Me Va Extrañar,1fFFfScICtJAKawW7nhZ6d,Yiyo Sarante,0.649,0.811,0.467
3366,3366,Feliz Cumbé,6Znkj4JOj6nQYM7A0iXKoO,Fernando Villalona,0.651,0.671,0.488
3367,3367,Salsa Pa' tu Lechon,0OjcoCQJIUTf092NrRKNOf,Johnny Ventura,0.582,0.824,0.598
3368,3368,"Bebo Hoy, Bebo Mañana",1e0T0cumP4h0Vl8HQv8asb,Conjunto Quisqueya,0.635,0.542,0.48
3369,3369,El Listón De Tu Pelo,5hrxAFrYbNTLjAYSrmbpgr,Los Ángeles Azules,0.695,0.432,0.312
3370,3370,Joh Es Pa Fuera Que Vas,4ffAqsKvY0qVJmNcU5rBTj,Macario Mejia,0.846,0.445,0.798
3371,3371,17 Años,1Y372uxsCkKqNclj2ercap,Los Ángeles Azules,0.738,0.483,0.467
3372,3372,"Después de Ti, ¿Quién?",3qGkFQOEJ0w0SqnAXFeG2v,La Adictiva Banda San José de Mesillas,0.689,0.532,0.554
3373,3373,Corrido De Juanito,0ehx1p1HMn7NMKisZaO9oL,Calibre 50,0.774,0.603,0.455
3374,3374,Mis Sentimientos,66NNoydhDCKHjBZjO4OnNm,"Los Ángeles Azules, Ximena Sariñana",0.737,0.696,0.206
3375,3375,Me Dejé Llevar,3paOSlqrFcMhdGDZ5513AJ,Christian Nodal,0.647,0.376,0.228
3376,3376,Jingle Bells,1tJePvSadxiVbcU9KNLzGu,Celia Cruz y La Sonora Matancera,0.787,0.434,0.802
3377,3377,La Chama,59kZJV1BMyXmw6HZoaY90z,Mr. Saik,0.815,0.783,0.465
3378,3378,Aires De Navidad,2SeBorv5Nu0kumNpN4huUx,Willie Colón,0.752,0.703,0.659
3379,3379,Entre Polvo Y El Amor,10vdJtcKH7VKaTDKifnPk7,Dubosky,0.79,0.63,0.343
3380,3380,La Murga,65B6PVBnY28EEAMSrIk6bk,Willie Colón,0.543,0.759,0.662
3381,3381,Esta Navidad,48zRdnJCG4cYRek5N9BNk1,Willie Colón,0.613,0.741,0.655
3382,3382,Apostemos Que Me Caso (En Vivo),494qe5eZ0Es0ImrbNza0n3,Grupo 5,0.767,0.968,0.398
3383,3383,Alimaña (En Vivo),0LLIEbZqaReMBdtZyqFBKj,Grupo 5,0.734,0.851,0.199
3384,3384,El Ritmo de Mi Corazon,2RFMVm8ox1fX27BJLFhvLz,Grupo 5,0.698,0.859,0.174
3385,3385,Mix Juan Gabriel,7IUJbuTuIvjQVhpbSHVRuh,Hnos Yaipen,0.77,0.653,0.15
3386,3386,La Cumbia Sampuesana,0HwlxSs5mE9BQisZHxEzZD,Aniceto Molina Y La Luz Roja De San Marcos,0.762,0.672,0.0388
3387,3387,Fiesta Cumbiambera,0shyNPN3qd4FSXqqiwbP04,Aniceto Molina,0.871,0.67,0.129
3388,3388,Que Nadie Sepa Mi Sufrir,4Y2oUgKIeCRkN93TUzFljq,La Sonora Dinamita,0.654,0.815,0.326
3389,3389,Enfermera,64uRImQbMWQsUmo9BjLHub,Los Hermanos Flores,0.864,0.681,0.612
3390,3390,Mi Cucu,261NrVA4sW75Ea3Gi2oVMF,La Sonora Dinamita,0.754,0.828,0.13
3391,3391,Se Me Perdio La Cadenita,5VUR4MhJWAbp2ZHtSDvwJ7,La Sonora Dinamita,0.532,0.682,0.0253
3392,3392,La Bala,7f6WbkYGp8cbFf04qlCqWi,Orquesta Internacional Hermanos Flores,0.758,0.544,0.548
3393,3393,La Negra Caderona,0REGjs3It72visxjrvspjz,Aniceto Molina,0.727,0.838,0.574
3394,3394,Me Quedo Con Vos,6inr7qJrfxszjTVAg34a6X,Olvidate!,0.701,0.853,0.111
3395,3395,Todo,6IyMDoe24rUTyEiBbn0ubN,Los Negroni,0.715,0.703,0.493
3396,3396,Baila lento,3O3e0fuzcgim02QO1SUjOS,Marcos da costa,0.699,0.583,0.756
3397,3397,Rewrite The Stars,630sXRhIcfwr2e4RdNtjKN,"Zac Efron, Zendaya",0.684,0.619,0.0716
3398,3398,Look What You Made Me Do,5troof8mcGO3AafoDbk1gc,Taylor Swift,0.766,0.709,0.204
3399,3399,The Greatest Show,43ay9lQZ5rfNcOOHhRF2cM,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya, The Greatest Showman Ensemble",0.417,0.824,0.000239
3400,3400,This Is Me,2xGjteMU3E1tkEPVFBO08U,"Keala Settle, The Greatest Showman Ensemble",0.284,0.704,0.00583
3401,3401,IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,0.836,0.544,0.0403
3402,3402,Never Enough,0Gl5s8IhMmQE5YQwM8Qx1J,Loren Allred,0.277,0.394,0.423
3403,3403,Bring It Back (with Drake & Mike WiLL Made-It),6wQlT5VQU5eM4NYBIJ6wO5,Trouble,0.88,0.316,0.233
3404,3404,A Million Dreams,0RoA7ObU6phWpqhlC9zH4Z,"Ziv Zaifman, Hugh Jackman, Michelle Williams",0.265,0.312,0.243
3405,3405,Stay,0I20rLT2MJDhcF96AjbNYo,"Zedd, Alessia Cara",0.69,0.622,0.253
3406,3406,Nowadays (feat. Landon Cube),689uBlyIufk2LUhAwjny4w,Lil Skies,0.745,0.646,0.157
3407,3407,The Other Side,2cKovq3l6OJjhVVDbVKOsr,"Hugh Jackman, Zac Efron",0.638,0.795,0.00433
3408,3408,The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt,"SZA, Calvin Harris",0.775,0.573,0.495
3409,3409,Yours,6RSNKGdv3nDTHqgw4bdzyF,Russell Dickerson,0.555,0.722,0.119
3410,3410,Come Alive,5xNUR50KxswPRAvx7S163g,"Hugh Jackman, Keala Settle, Daniel Everidge, Zendaya, The Greatest Showman Ensemble",0.702,0.77,0.00558
3411,3411,Poles 1469,4fC5jw1TI59GH1emfN1wtk,"Trippie Redd, 6ix9ine",0.741,0.761,0.235
3412,3412,You Broke Up with Me,5jZF1nvKORdaHNjNNMRbFl,Walker Hayes,0.847,0.699,0.525
3413,3413,Red Roses (feat. Landon Cube),5IKOXYnhzrLxqhlI0btiaa,Lil Skies,0.599,0.818,0.717
3414,3414,Bella,4R55IUi2x7S5ek2SpebOiE,Wolfine,0.909,0.493,0.128
3415,3415,Luna Llena,1kK7yrknQvA2wEU5zyG41m,Paulo Londra,0.841,0.731,0.113
3416,3416,Nossa Que Absurdo,4s75aDCVs0lm1ubPpw9cf8,"Jerry Smith, Mc Nando Dk",0.656,0.861,0.564
3417,3417,Take Back Home Girl (Feat. Tori Kelly),4fv0mLkB3wY4Z2GAG1mWAN,Chris Lane,0.494,0.796,0.381
3418,3418,Sucker for You,4vkVvmjIiQibQ6zJnC1Q9z,Matt Terry,0.874,0.649,0.218
3419,3419,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,Michael Jackson,0.92,0.654,0.0236
3420,3420,Hey Ya!,2PpruBYCo4H7WOBJ7Q2EwM,Outkast,0.727,0.974,0.103
3421,3421,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",3i1B1PnsfnOQPGVIzhf1lr,Meek Mill,0.723,0.732,0.11
3422,3422,Ain't No Mountain High Enough,2H3ZUSE54pST4ubRd5FzFR,"Marvin Gaye, Tammi Terrell",0.669,0.616,0.482
3423,3423,It Wasn't Me,1lzr43nnXAijIGYnCT8M8H,"Shaggy, Rik Rok",0.853,0.606,0.0561
3424,3424,I Want You Back,3b0EOvScbZUc0qJx0E1L2z,The Jackson 5,0.639,0.548,0.29
3425,3425,Can't Hold Us - feat. Ray Dalton,3bidbhpOYeV4knp8AIu8Xn,Macklemore & Ryan Lewis,0.641,0.922,0.0291
3426,3426,You Make My Dreams (Come True),4o6BgsqLIBViaGVbx5rbRk,Daryl Hall & John Oates,0.751,0.501,0.234
3427,3427,"Banda de Camion (feat. Zion, Farruko & Noriel)",06eRaiwwnIrTW34UJs7QTb,El Alfa,0.467,0.979,0.0172
3428,3428,Soy Feo Pero Rico,7wKrYpEkIa4NNSwkd1YqRQ,La Combo Tortuga,0.742,0.849,0.00994
3429,3429,Entregame,5iJX4NZaq08acdlK4wku9V,Noche de Brujas,0.688,0.782,0.185
3430,3430,Te Vuelvo a Ver,2NItmgHAUnsICEWIY5DQmj,La Combo Tortuga,0.342,0.929,0.0641
3431,3431,La Tortuga Vacilona,7rYLvRRb8dmf9R7jXihxyg,La Combo Tortuga,0.698,0.961,0.152
3432,3432,Año Nuevo,4AzFIcUwGz04Or4wGpSO3W,Billo's,0.766,0.399,0.68
3433,3433,Sin Medir Distancias,1p3kQIzyl2NKeJ45uDQw4G,"Diomedes Diaz, El Cocha Molina",0.573,0.352,0.508
3434,3434,Que Hable el Dinero,52jCzj6ty2MgYg9Hcu3Olu,Toxic Crow,0.791,0.888,0.271
3435,3435,Dominican Playero 40,7ABFA1oWDw1W4BHHTrRCsF,RMT,0.935,0.943,0.228
3436,3436,Viejo Año,3pvVeJFCJO5N8gPhHjF268,Rasputin,0.685,0.568,0.734
3437,3437,Entro Con La U,2nTtUAYgiokwO8AsHehbNJ,Liro Shaq,0.891,0.922,0.162
3438,3438,Entre el Polvo y el Amor,5GPdbM3rLKds6pXwp43VPc,Dubosky,0.802,0.615,0.42
3439,3439,Como Es,3qq4E32TowNeYPtUqQHKsu,"Akim, SECH",0.835,0.833,0.519
3440,3440,Entre Amigos (feat. Yemil & Dubosky),64pQbY1lHhBaaMoXCizbp2,Sech,0.622,0.57,0.668
3441,3441,Tocó Mentir,2sUbsn4TGEmxbz8jCcPdTW,Sech,0.511,0.782,0.668
3442,3442,Año Nuevo 2018,2DEYFawpGha5Zn54Fx6dX5,DJ Krlos Berrospi,,,
3443,3443,Con la misma moneda,4rUDCt0qjDoXXeqsAJAltH,Josimar y Su Yambú,0.536,0.665,0.287
3444,3444,Nena Buena,0iCZH8IpPmOnpOKM5X764P,Japiaguar,0.787,0.725,0.187
3445,3445,Finesse - Remix; feat. Cardi B,3Vo4wInECJQuz9BIBMOu8i,Bruno Mars,0.704,0.859,0.0185
3446,3446,All The Stars (with SZA),66kQ7wr4d2LwwSjr7HXcyr,Kendrick Lamar,0.705,0.628,0.0287
3447,3447,Filthy,1L3NV7VrCiuE8C5QlhdeQL,Justin Timberlake,0.745,0.579,0.0354
3448,3448,Nowadays (feat. Landon Cube),2u7mxWSeoqTXndK5e08jMp,Lil Skies,0.745,0.646,0.157
3449,3449,Designer,1LXbv9jiTtdBdHadZ317Gt,Lil Pump,0.864,0.484,0.205
3450,3450,For You (Fifty Shades Freed) (& Rita Ora),5hM6sP0Gh1jD57drszNueC,Liam Payne,0.483,0.799,0.0188
3451,3451,Red Roses (feat. Landon Cube),3ZhTT6yjZwpPph5MIJ53XY,Lil Skies,0.691,0.683,0.547
3452,3452,From Now On,3IkWmgGsXbsafrunwPojXO,"Hugh Jackman, The Greatest Showman Ensemble",0.516,0.518,0.00483
3453,3453,Tightrope,0GVuLQtPXFaL18ijEOqoAa,Michelle Williams,0.351,0.331,0.3
3454,3454,Hellow Cotto,6iqyAmNK8VeMthNAASNPgA,"Mueva Records, Duki",0.666,0.795,0.0758
3455,3455,Rockstar,68SacsuDnx8EWFPm2u1o4A,"Mueva Records, Duki",0.866,0.83,0.0973
3456,3456,Ahora Me Llama,0alSPoUfrGb0RdVVG4Lf3n,"KAROL G, Bad Bunny",0.646,0.573,0.00949
3457,3457,Me Tiene Mal,5BHiSQqlKWKoSmASzJTrVg,Paulo Londra,0.504,0.601,0.911
3458,3458,A Ella,1pkMzGqBBS10nDiiYrNGGJ,KAROL G,0.735,0.759,0.242
3459,3459,Paraíso,7u9maPG2E4cN9qChpe80qm,"Lucas Lucco, Pabllo Vittar",0.482,0.657,0.197
3460,3460,Paga De Solteiro Feliz,77vZMrfbZIgGKBcFe3MsD7,"Simone & Simaria, Alok",0.686,0.945,0.0383
3461,3461,Que Tiro Foi Esse,2ri2wEE24Tm7fOJ7sGiz7P,Jojo Maronttinni,0.943,0.798,0.386
3462,3462,Sem Contraindicação (feat. Bruno & Marrone) - Ao Vivo,0pqyzGaS6qpdHs3bzjVYzb,Diego & Victor Hugo,0.647,0.873,0.581
3463,3463,Beber Com Emergência - Ao Vivo,1IcbQvHb9B7MikgQjfJtAl,Jefferson Moraes,0.725,0.793,0.578
3464,3464,Not A Love Song,45iMwUi9OBJlEIsTJ4AStR,bülow,0.743,0.523,0.128
3465,3465,Written in the Sand,2A69wys3S9uiPSmn6UZWJn,Old Dominion,0.725,0.438,0.593
3466,3466,El Granjero,7k3SjypJ8lF9WWu8Op0We0,Arcangel,0.707,0.632,0.302
3467,3467,Olvidé Tu Nombre (feat. Greeicy),6HdsUZ8cuaWWVZYRNjh2sQ,Kenai,0.797,0.631,0.0264
3468,3468,Favorito de los Capo (Remix),13DJ7BruwToSrQeQyUQgIT,"Flow Mafia, Arcangel, Bad Bunny",0.654,0.774,0.192
3469,3469,Rojo,44Q6TH0PAoMegznpKTF0f2,"Arcangel, Anuel AA",0.444,0.456,0.434
3470,3470,Siga Boyando,3pfmXyxD0SzpVVMjK57x1r,"El Alfa, Shelow Shaq, Bulova, La Manta",0.629,0.883,0.248
3471,3471,Movimiento Naranja Yuawi,7yJhseqU4pncHX90Tbalmp,"Yuawi, Tumpé",0.814,0.547,0.385
3472,3472,La Rusa,4ISve4LmIdHSZlSFCGX2aO,"BK, Mr. Saik, Akim",0.869,0.676,0.0156
3473,3473,Roast Yourself,5f1a5e9hXY3ZURhP98Zj5f,La Divaza,0.821,0.873,0.167
3474,3474,Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,Camila Cabello,0.765,0.523,0.184
3475,3475,Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,0.637,0.713,0.181
3476,3476,All The Stars (with SZA),12SJpYZEdj4kzWZ8FPFg4Y,Kendrick Lamar,0.715,0.62,0.0322
3477,3477,My My My!,2Tq2R8sRftNEqdgJK5HadO,Troye Sivan,0.699,0.479,0.00433
3478,3478,Real Friends,3iq9nhbI8fcnNamxMft1uv,Camila Cabello,0.726,0.304,0.839
3479,3479,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,Jay Rock,0.645,0.705,0.000813
3480,3480,Spotlight,6VrCmhRBFnuGKmtNfk4jDs,"Marshmello, Lil Peep",0.546,0.822,0.0145
3481,3481,In the Dark,1GO9vCm5Cra5uWGSWQ5mGK,Camila Cabello,0.425,0.548,0.21
3482,3482,She Loves Control,5HwnezK198pJCEj1l2Adjy,Camila Cabello,0.65,0.758,0.166
3483,3483,KEKE,0zl3PdjIl320fK0pxBGWNR,"6ix9ine, Fetty Wap, A Boogie Wit da Hoodie",0.599,0.857,0.0321
3484,3484,Into It,2gxqozTaq2NYylvS8jd57G,Camila Cabello,0.569,0.649,0.451
3485,3485,All These Years,4XLu3tTSZiPFVC9mmuR6Zp,Camila Cabello,0.732,0.436,0.609
3486,3486,Mine,6tHWl8ows5JOZq9Yfaqn3M,Bazzi,0.716,0.805,0.014
3487,3487,La Modelo,76DNqvSyzL9VCkhlnByqLf,Lean Trap,0.822,0.743,0.236
3488,3488,Consequences,7sTtHHrD0zDpmzQzH3zegz,Camila Cabello,0.455,0.292,0.889
3489,3489,Lust,7oJrVhiTPZGBXWPwhxjy9S,Lil Skies,0.718,0.767,0.138
3490,3490,Something's Gotta Give,7IL3UOlcJ6nmcCMwpnlfcA,Camila Cabello,0.545,0.458,0.367
3491,3491,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,756ZV0boQJ6Kbk3WFBuVjD,Eminem,0.887,0.725,0.159
3492,3492,EL BAÑO (feat. Bad Bunny),2vvdTrdryjsl8DmPIMDWZU,Enrique Iglesias,0.719,0.842,0.132
3493,3493,Inside Out,5xi2SXmF3A5AIsuGXiUIZu,Camila Cabello,0.737,0.697,0.43
3494,3494,Heaven,1HXy5I3HTWq8OvxCn0z7G7,Kane Brown,0.677,0.556,0.263
3495,3495,Lemon - Edit,2LKlHBPHxLG5ArAXfF148n,"N.E.R.D, Rihanna",0.805,0.71,0.000881
3496,3496,#Natural,3cRJo0hXMcrXa7oLfAUU4d,"Paty Cantú, Juhn",0.8,0.836,0.114
3497,3497,Amantes de una Noche,2iCOdoyDmWG3hWkbtH1KB2,"Natti Natasha, Bad Bunny",0.567,0.73,0.353
3498,3498,Zombie,6xy6jNeNTYwjnKTDzMyHw2,The Cranberries,0.309,0.649,0.0158
3499,3499,Como É Que Faz,0wMFQ0UpnqvyZncX4JpVEA,"Rob Nunes, Jerry Smith",0.771,0.719,0.53
3500,3500,Joga Bunda,6h78dT41teS3xbyVwKBLV7,"Aretuza Lovi, Pabllo Vittar, Gloria Groove",0.682,0.962,0.207
3501,3501,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo,1BLjmMShWtNFu6nqqoIokC,Atitude 67,0.672,0.837,0.641
3502,3502,Fuego,30pVSKdzBpZ9Np4Y2bJbFM,"Alok, Bhaskar",0.72,0.643,0.135
3503,3503,Minha Ex Tá Bem,7ozozCaLTXDY0ctHFLFlmK,Israel Novaes,0.816,0.895,0.604
3504,3504,Psiquiatra do Bumbum (Bumbum Endoidado),5RTlMCZVt96sXsG3L2ideT,"Wesley Safadão, Leo Santana",0.649,0.873,0.463
3505,3505,Mandella É Meu Nome,6zp6PbBzByRcPTQtXLQV9x,MC Kekel,0.553,0.664,0.0255
3506,3506,Do Right,45w70aQhNwke1yrQZO0ffm,Glades,0.752,0.679,0.063
3507,3507,Capital Letters,3towKHKVOXCCcL1fHv6xFO,"Hailee Steinfeld, BloodPop®",0.672,0.82,0.0342
3508,3508,Linger,1aLNpg2kKvUncflV8xE5AA,The Cranberries,0.438,0.428,0.0841
3509,3509,Te Bote,4X5V0XWXYbjlq4yBuPiYfA,"Nio Garcia, Darell, Casper Magico",0.858,0.61,0.734
3510,3510,Teachan,4phP7BK5Pkgkhxk2Ipfjaz,Musicologo The Libro,0.76,0.724,0.412
3511,3511,Raputin,2fxZgqQ59pDrmwsmeIznC6,"El Alfa, Liro Shaq, La Manta, La Sabiduria",0.877,0.986,0.141
3512,3512,Mi Forma de Ser,752g22kc1OSv5Qb8ywwHYE,Farruko,0.734,0.612,0.187
3513,3513,Limonada Coco No,1kgu2lvsvl64DXMPcsweFN,Quimico Ultra Mega,0.658,0.9,0.377
3514,3514,La Asesina,1WoDc1x28zHmxnPvvM5GLh,Zacarias Ferreira,0.81,0.803,0.385
3515,3515,To My Love - Tainy Remix,5LciLoxa1gK70yIUeoHgRx,Bomba Estéreo,0.764,0.59,0.129
3516,3516,Con Bochinche,7nwomJkIQ1LU1dBp5tQZea,Sech,0.502,0.628,0.629
3517,3517,Mil Razones (feat. Sech),5ks6xVbukLytPo2fEXexBJ,Azhika,0.37,0.615,0.743
3518,3518,Pobre Ricachon,6k9nXgl1r2gP6WkUm8TCXv,Akim,0.802,0.727,0.161
3519,3519,Como Le Hago - Versión Salsa,26s0BKODH5Vk4lb2jeeJlt,"Ezio Oliva, Jonathan Moly",0.683,0.877,0.468
3520,3520,LA PROTAGONISTA,30bWtwvnia5mtN9o6edJDa,Josimar y Su Yambú,0.614,0.752,0.0944
3521,3521,God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,0.758,0.448,0.0309
3522,3522,Diplomatic Immunity,5goGDc74vVREyN8al8CkPh,Drake,0.655,0.839,0.00534
3523,3523,Sick Boy,7jqDzXJS0K0Re8uphYNit0,The Chainsmokers,0.548,0.58,0.104
3524,3524,i Shyne,0AcHbiMs86CCgprvc7E1gs,"Carnage, Lil Pump",0.776,0.732,0.175
3525,3525,Supplies,4Z6YruMINNspGet1gQyYlK,Justin Timberlake,0.793,0.554,0.00695
3526,3526,Miss You (with Major Lazer & Tory Lanez),7HdZY9UJTylIiNcSDFyUDc,Cashmere Cat,0.747,0.641,0.25
3527,3527,Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK,LANCO,0.669,0.617,0.401
3528,3528,All On Me,2mfahQ0EaaZWq4cFNg6A1o,Devin Dawson,0.634,0.668,0.14
3529,3529,Best Part (feat. Daniel Caesar),4OBZT9EnhYIV17t4pGw7ig,H.E.R.,0.473,0.371,0.795
3530,3530,Church,5uMVjsPAVOc8v3iTgVkkrz,Fall Out Boy,0.369,0.881,0.00165
3531,3531,Dura,2j2fIJGh4PMdXt9ULI5Tlc,Daddy Yankee,0.786,0.846,0.174
3532,3532,Scooby Doo Papa!,6csZYoffpZ7iuSw83x2zVy,Lean Trap,0.913,0.788,0.0546
3533,3533,Rebota,6V6SZ4JbgtGF8owOpUqOah,"Ecko, Iacho, KHEA, Seven Kayne",0.939,0.753,0.07
3534,3534,Machika,6MNGxu8MprKGkchUchkJsy,"J Balvin, Jeon, Anitta",0.615,0.833,0.0524
3535,3535,Solita,7rwX0O3RlxqqIjQM8evm5E,"Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty",0.807,0.633,0.0564
3536,3536,No Es Negocio,2Dqfh10Zh1NnCKht0FJdnS,"Bonny Lovy, Japiaguar",0.619,0.862,0.4
3537,3537,Tô Com Moral No Céu! - Ao Vivo,6ys0kXJnE7wBQKvGrTg0VQ,Matheus & Kauan,0.436,0.756,0.341
3538,3538,Imaturo,3pGTULhIlK8hYLD7ZQzijS,Jão,0.586,0.539,0.777
3539,3539,O Alvo (feat. Henrique & Juliano) - Ao Vivo,5Vw6ZLNB6Ko7VZM6vmNIbr,Diego & Victor Hugo,0.551,0.808,0.543
3540,3540,Poesia Acústica #2: Sobre Nós,6HaTYIUKd8SzdvGOfutBRD,"Delacruz, Maria, Ducon, Luiz Lins, Diomedes Chinaski, BK, Kayuá, Pineapple StormTv, Salve Malak",0.61,0.641,0.703
3541,3541,Não Era Você,6YdjKSjVCnaG4Snrkxmv9a,João Bosco & Vinicius,0.671,0.625,0.37
3542,3542,Tic Nervoso (Participação Especial Anitta),6wLsDD4wXkypWRM9fn1ZZ0,Harmonia Do Samba,0.811,0.729,0.648
3543,3543,Pirata e tesouro - Ao vivo,4gOgVYsfTUNp8GifD8GI7e,Ferrugem,0.571,0.777,0.578
3544,3544,Ain't Easy - THE LAUNCH,2pia5xldH8dTPOzxqn5dvC,Elijah Woods x Jamie Fine,0.562,0.597,0.0832
