,id,rank,song,date,artist,regioncode,songcode,streams
6835,2020-12-25_36_pe,36,La Luz,2020-12-25,"Sech, J Balvin",pe,5zj8WNkBrEzlI5FKeYV4ol,"275,369"
6836,2020-12-25_37_pe,37,Tusa,2020-12-25,"KAROL G, Nicki Minaj",pe,7k4t7uLgtOxPwTpFmtJNTY,"270,161"
6837,2020-12-25_38_pe,38,Blinding Lights,2020-12-25,The Weeknd,pe,0VjIjW4GlUZAMYd2vXMi3b,"266,100"
6838,2020-12-25_39_pe,39,Miedito o Qué? (feat. KAROL G),2020-12-25,"Ovy On The Drums, Danny Ocean",pe,7MoZgM6AsQaZw14WnKopuy,"265,356"
6839,2020-12-25_40_pe,40,Dynamite,2020-12-25,BTS,pe,4saklk6nie3yiGePpBwUoc,"259,265"
6840,2020-12-25_41_pe,41,UN DIA (ONE DAY) (Feat. Tainy),2020-12-25,"J Balvin, Dua Lipa, Bad Bunny",pe,0EhpEsp4L0oRGM0vmeaN5e,"258,222"
6841,2020-12-25_42_pe,42,Los Besos,2020-12-25,Greeicy,pe,6QSu3mgC8kUYtEDoBBQcJG,"255,112"
6842,2020-12-25_43_pe,43,Favorito,2020-12-25,Camilo,pe,0jT8Nl0shPS8115is0wD2Q,"250,974"
6843,2020-12-25_44_pe,44,De Vuelta Pa' La Vuelta,2020-12-25,"Daddy Yankee, Marc Anthony",pe,7AUhck1sPy11OExQmDDx4P,"240,573"
6844,2020-12-25_45_pe,45,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",2020-12-25,"Jay Wheeler, Myke Towers, Rauw Alejandro",pe,7LE1K0lZyRFZjSlrnm7lfD,"240,083"
6845,2020-12-25_46_pe,46,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",2020-12-25,"Super Yei, Jone Quest",pe,5DoLhdU27owX1NMrKLUbUl,"227,920"
6846,2020-12-25_47_pe,47,Travesuras,2020-12-25,"Flow La Movie, Nio Garcia, Casper Magico",pe,2etJ67Egf7woMgOikVrlJM,"227,537"
6847,2020-12-25_48_pe,48,Azul,2020-12-25,J Balvin,pe,2lCkncy6bIB0LTMT7kvrD1,"225,848"
6848,2020-12-25_49_pe,49,Caramelo - Remix,2020-12-25,"Ozuna, KAROL G, Myke Towers",pe,67jvGGbJmOmVonlyX3mNkV,"224,923"
6849,2020-12-25_50_pe,50,Tú Me Dejaste De Querer,2020-12-25,"C. Tangana, Niño de Elche, La Húngara",pe,0XinBYhf1X3kdvKQHOX971,"221,088"
6850,2020-12-25_51_pe,51,Hola - Remix,2020-12-25,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",pe,5stPVcRqb4qixbafP9e8lt,"201,595"
6851,2020-12-25_52_pe,52,Caramelo,2020-12-25,Ozuna,pe,5Jm4w8jmPEBTLjI9vH4fXo,"201,539"
6852,2020-12-25_53_pe,53,Quiéreme Mientras Se Pueda,2020-12-25,Manuel Turizo,pe,34LI7rwi9H8w2S5KTHnv1M,"199,743"
6853,2020-12-25_54_pe,54,Aparentemente 2,2020-12-25,"Arcangel, De La Ghetto, Yaga & Mackie",pe,6qmi7bapPoaIr0riLzoo29,"195,199"
6854,2020-12-25_55_pe,55,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",2020-12-25,Tainy,pe,1pqnQ41XbfKjaFu6M0eGJp,"188,801"
6855,2020-12-25_56_pe,56,No Bailes Sola,2020-12-25,"Danna Paola, Sebastian Yatra",pe,1GNSWpe2SB30zYGbNTD96b,"181,946"
6856,2020-12-25_57_pe,57,En Peligro de Extinción,2020-12-25,"Bembe Orquesta, Farik Grippa",pe,6NFqonbFp2QhnJIh7cE2s3,"181,928"
6857,2020-12-25_58_pe,58,Amor a Primera Vista,2020-12-25,"Deyvis Orosco, Corazon Serrano, Jota Benz",pe,3HdmvjU85zNE1vgrzy3pPp,"177,763"
6858,2020-12-25_59_pe,59,Safaera,2020-12-25,"Bad Bunny, Jowell & Randy, Ñengo Flow",pe,2DEZmgHKAvm41k4J3R2E9Y,"175,200"
6859,2020-12-25_60_pe,60,Ayer Me Llamó Mi Ex – Remix,2020-12-25,"KHEA, Natti Natasha, Prince Royce, Lenny Santos",pe,59nnGpAU3AiL2tD0o2It11,"174,728"
6860,2020-12-25_61_pe,61,HACIENDO QUE ME AMAS,2020-12-25,Bad Bunny,pe,26QApq0cuO9brJigr0C0W4,"173,287"
6861,2020-12-25_62_pe,62,Por Primera Vez,2020-12-25,"Camilo, Evaluna Montaner",pe,0pgj4EzB1XRqgZemoMNG5D,"166,419"
6862,2020-12-25_63_pe,63,Djadja (feat. Maluma) - Remix,2020-12-25,Aya Nakamura,pe,13vDU8nPsvTGEVTMB8Vw7g,"165,054"
6863,2020-12-25_64_pe,64,Vamos a Escapar - Salsa Version,2020-12-25,"Alvaro Rod, Amy Gutierrez",pe,1A474NyT5UKjqElE2JN6Km,"164,484"
6864,2020-12-25_65_pe,65,Hasta Abajo,2020-12-25,"Kevin Roldan, Bryant Myers, Lyanno",pe,4PEfJZpVjdclfzZ9XO8uDw,"163,838"
6865,2020-12-25_66_pe,66,Seguro Te Pierdo,2020-12-25,"Sergi, KID FLEX",pe,5FGE7nybrywkX6tDfRDf55,"163,689"
6866,2020-12-25_67_pe,67,Life Goes On,2020-12-25,BTS,pe,249gnXrbfmV8NG6jTEMSwD,"159,625"
6867,2020-12-25_68_pe,68,Madrid (feat. Myke Towers),2020-12-25,Maluma,pe,19OXtYzrJyCrQvTbfukt4H,"158,831"
6868,2020-12-25_69_pe,69,Como Si Nada,2020-12-25,Adso Alejandro,pe,5H0NnVnY1a7BguEmVTPQOR,"158,267"
6869,2020-12-25_70_pe,70,Te Vi,2020-12-25,"Piso 21, Micro TDH",pe,059bcIhyc2SBwm6sw2AZzd,"153,347"
6870,2020-12-25_71_pe,71,La Buena,2020-12-25,Nacho,pe,2mYojWyMGLNHe0twgKT4tX,"149,078"
6871,2020-12-25_72_pe,72,El Efecto - Remix,2020-12-25,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",pe,74j34STf8L6uADnTN69ohv,"148,980"
6872,2020-12-25_73_pe,73,Sigues Con El,2020-12-25,"Dímelo Flow, Arcangel, Sech",pe,7sQKy5vlPQllr0k9IjYJv3,"146,065"
6873,2020-12-25_74_pe,74,BOOKER T,2020-12-25,Bad Bunny,pe,26w9NTiE9NGjW1ZvIOd1So,"144,726"
6874,2020-12-25_75_pe,75,Relación,2020-12-25,Sech,pe,3ZG8N7aWw2meb6UrI5ZmnZ,"144,544"
6875,2020-12-25_76_pe,76,El Mismo Aire - con Pablo Alborán,2020-12-25,Camilo,pe,5EbtodsuLbxrFDH6j5avVS,"140,514"
6876,2020-12-25_77_pe,77,No Me Conoce - Remix,2020-12-25,"Jhay Cortez, J Balvin, Bad Bunny",pe,4R8BJggjosTswLxtkw8V7P,"140,331"
6877,2020-12-25_78_pe,78,Si Me Dices Que Sí,2020-12-25,"Reik, Farruko, Camilo",pe,56Ta1O7Jxxpjnc6cWdDKUo,"139,763"
6878,2020-12-25_79_pe,79,Hawái - Remix,2020-12-25,"Maluma, The Weeknd",pe,0GzuHFG4Ql6DoyxFRnIk3F,"138,167"
6879,2020-12-25_80_pe,80,La Forma en Que Me Miras,2020-12-25,"Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön",pe,57Ba26w9eoXx8BBUNgRNLV,"134,109"
6880,2020-12-25_81_pe,81,Jangueo,2020-12-25,"Alex Rose, Rafa Pabön",pe,1bRpSCFv6P2OUhciByeRYR,"133,925"
6881,2020-12-25_82_pe,82,Don't Start Now,2020-12-25,Dua Lipa,pe,3PfIrDoz19wz7qK7tYeu62,"133,654"
6882,2020-12-25_83_pe,83,LA CANCIÓN,2020-12-25,"J Balvin, Bad Bunny",pe,0fea68AdmYNygeTGI4RC18,"132,004"
6883,2020-12-25_84_pe,84,China,2020-12-25,"Anuel AA, Daddy Yankee, KAROL G, Ozuna, J Balvin",pe,0KkIkfsLEJbrcIhYsCL7L5,"131,049"
6884,2020-12-25_85_pe,85,Enchule,2020-12-25,Rauw Alejandro,pe,0S9ZVNTNRzLMgb96tmmG1u,"130,035"
6885,2020-12-25_86_pe,86,Detente,2020-12-25,"Mike Bahía, Danny Ocean",pe,0x1k6gSTSxaLxe0F2IThaX,"129,996"
6886,2020-12-25_87_pe,87,Diosa,2020-12-25,Myke Towers,pe,3JHpk0DOTOzyh0777JFAky,"129,060"
6887,2020-12-25_88_pe,88,Yo Perreo Sola,2020-12-25,Bad Bunny,pe,0SqqAgdovOE24BzxIClpjw,"128,835"
6888,2020-12-25_89_pe,89,Hasta Que Dios Diga,2020-12-25,"Anuel AA, Bad Bunny",pe,06s3QtMJVXw1AJX3UfvZG1,"127,556"
6889,2020-12-25_90_pe,90,Destino,2020-12-25,"Greeicy, Nacho",pe,041Kcvnw8nOdq8xiRibPTG,"126,438"
6890,2020-12-25_91_pe,91,Desconocidos,2020-12-25,"Mau y Ricky, Manuel Turizo, Camilo",pe,56f5qnyAlZdlz8wrUDA50h,"126,408"
6891,2020-12-25_92_pe,92,Si Veo a Tu Mamá,2020-12-25,Bad Bunny,pe,41wtwzCZkXwpnakmwJ239F,"126,187"
6892,2020-12-25_93_pe,93,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",2020-12-25,"Feid, J Balvin, Justin Quiles",pe,7lUdbnz7wsv3C9zzf4WHl9,"125,111"
6893,2020-12-25_94_pe,94,Tutu,2020-12-25,"Camilo, Pedro Capó",pe,1Ol5LmdNDNpFu1oNwfgkux,"124,810"
6894,2020-12-25_95_pe,95,CÓMO SE SIENTE - Remix,2020-12-25,"Jhay Cortez, Bad Bunny",pe,2tFwfmceQa1Y6nRPhYbEtC,"124,502"
6895,2020-12-25_96_pe,96,Don Don,2020-12-25,"Daddy Yankee, Anuel AA, Kendo Kaponi",pe,3kml9ZdpT7UYk1ugkjqOzt,"123,938"
6896,2020-12-25_97_pe,97,Mamichula - con Nicki Nicole,2020-12-25,"Trueno, Bizarrap, Taiu, TATOOL",pe,0TUW9faHNaBmi89wsYGp9y,"122,751"
6897,2020-12-25_98_pe,98,Devuélveme a mi chica,2020-12-25,Hombres G,pe,1Wrzhfa5bNlqvsnCztz190,"122,508"
6898,2020-12-25_99_pe,99,Ayer Me Llamó Mi Ex (feat. Lenny Santos),2020-12-25,KHEA,pe,6C6mUonH6MNdSg5pw7kOc9,"121,559"
6899,2020-12-25_100_pe,100,34+35,2020-12-25,Ariana Grande,pe,6Im9k8u9iIzKMrmV7BWtlF,"121,258"
6900,2020-12-25_101_pe,101,Desesperado (Voy A Tomar),2020-12-25,"Joey Montana, Greeicy, Cali Y El Dandee",pe,4tvtsvgrIksr7iqzPeADXB,"121,058"
6901,2020-12-25_102_pe,102,positions,2020-12-25,Ariana Grande,pe,35mvY5S1H3J2QZyna3TFe0,"120,332"
6902,2020-12-25_103_pe,103,Lamento Boliviano,2020-12-25,Los Enanitos Verdes,pe,6Pur3hWy6Nzc27ilmsp5HA,"118,873"
6903,2020-12-25_104_pe,104,Nunca Es Suficiente,2020-12-25,Cielo Torres,pe,5bNZVcZIPFX9eyeCzsjEUz,"118,623"
6904,2020-12-25_105_pe,105,Anaranjado,2020-12-25,"Jowell & Randy, J Balvin",pe,0cRgJuB6TRtb5RZ2HkjSLh,"118,433"
6905,2020-12-25_106_pe,106,Fantasias,2020-12-25,"Rauw Alejandro, Farruko",pe,6mAN61JH0dzyZpWslS11jy,"116,904"
6906,2020-12-25_107_pe,107,YO VISTO ASÍ,2020-12-25,Bad Bunny,pe,5fROvzNghPid8mbKNDYvpJ,"116,365"
6907,2020-12-25_108_pe,108,La Tóxica (feat. Jay Wheeler & Tempo) - Remix,2020-12-25,"Farruko, Sech, Myke Towers",pe,4gChz67rTHfVzKCZAHsifM,"115,781"
6908,2020-12-25_109_pe,109,Caraluna,2020-12-25,Bacilos,pe,7DhYjNLksXZhbRQeheAums,"115,499"
6909,2020-12-25_110_pe,110,Tak Tiki Tak,2020-12-25,Harry Nach,pe,7gwwt1IaAWwmB7af0AcuBM,"114,940"
6910,2020-12-25_111_pe,111,Mala Fama,2020-12-25,Danna Paola,pe,2D9itdl85AQVNpTfrxvUGj,"113,887"
6911,2020-12-25_112_pe,112,+Linda,2020-12-25,Dalex,pe,5cBrOhKDyiJF9bPGUHKkG0,"113,252"
6912,2020-12-25_113_pe,113,Procura,2020-12-25,"ChiChi Peralta, Jandy Feliz",pe,2q9udNV9NK0BL3q9p6TLxf,"111,224"
6913,2020-12-25_114_pe,114,ADMV,2020-12-25,Maluma,pe,4j3iq13kHs5PB94jdTp3Y3,"110,168"
6914,2020-12-25_115_pe,115,Watermelon Sugar,2020-12-25,Harry Styles,pe,6UelLqGlWMcVH1E5c4H7lY,"109,284"
6915,2020-12-25_116_pe,116,Ignorantes,2020-12-25,"Bad Bunny, Sech",pe,38RIEav39FGi86jppxO0du,"107,411"
6916,2020-12-25_117_pe,117,Rojo,2020-12-25,J Balvin,pe,380HmhwTE2NJgawn1NwkXi,"107,167"
6917,2020-12-25_118_pe,118,PORFA,2020-12-25,"Feid, Justin Quiles",pe,4TOmcZvw0gHa7GiXRbcYAW,"106,932"
6918,2020-12-25_119_pe,119,Dance Monkey,2020-12-25,Tones And I,pe,1rgnBhdG2JDFTbYkYRZAku,"106,579"
6919,2020-12-25_120_pe,120,Esta Noche,2020-12-25,"Mike Bahía, Greeicy",pe,4vhkI8x68EaGQR3Kn7Pwhc,"106,240"
6920,2020-12-25_121_pe,121,TE DESEO LO MEJOR,2020-12-25,Bad Bunny,pe,23XjN1s3DZC8Q9ZwuorYY4,"105,979"
6921,2020-12-25_122_pe,122,Me Rehúso,2020-12-25,Danny Ocean,pe,6ifUES3keWjwXgae8pXI3o,"105,084"
6922,2020-12-25_123_pe,123,Cuenta Conmigo (feat. Mozart La Para),2020-12-25,"Mike Bahía, Llane, Pj Sin Suela",pe,3KvK89jd2onVdthF4hZNN4,"104,079"
6923,2020-12-25_124_pe,124,La Santa,2020-12-25,"Bad Bunny, Daddy Yankee",pe,69vlMrzHwATKzupwNcUPyK,"103,484"
6924,2020-12-25_125_pe,125,Pa' Olvidarme De Ella,2020-12-25,"Piso 21, Christian Nodal",pe,1cVlW9WQiGlFdWUXFdFZGh,"103,189"
6925,2020-12-25_126_pe,126,Dream Girl - Remix,2020-12-25,"Ir Sais, Rauw Alejandro",pe,099tjv6oy2opbpCOA3nBwX,"100,499"
6926,2020-12-25_127_pe,127,En Tu Cuerpo - Remix,2020-12-25,"Lyanno, Rauw Alejandro, Lenny Tavárez, Maria Becerra",pe,3dEtfTtCXWW7N8WQ9FD29z,"99,969"
6927,2020-12-25_128_pe,128,Callaita,2020-12-25,"Bad Bunny, Tainy",pe,2TH65lNHgvLxCKXM3apjxI,"99,760"
6928,2020-12-25_129_pe,129,Tussi,2020-12-25,"Arcangel, Justin Quiles, Eladio Carrion, De La Ghetto",pe,3pnpENd2PXAKuetjLIylEr,"99,737"
6929,2020-12-25_130_pe,130,Si Estuviésemos Juntos,2020-12-25,Bad Bunny,pe,35wvL50xvKpCHEJPxLOLPI,"99,444"
6930,2020-12-25_131_pe,131,Desnudarte,2020-12-25,"Brytiago, Jay Wheeler",pe,15zGj634ctKvXflVumO5Qq,"98,852"
6931,2020-12-25_132_pe,132,Bonita,2020-12-25,Jeeiph,pe,7EUvcSFkyVB73zrblhQmEL,"98,306"
6932,2020-12-25_133_pe,133,La Mejor Versión de Mi - Remix,2020-12-25,"Natti Natasha, Romeo Santos",pe,2dy3TKVDEbIeWxeIb8JWqZ,"98,299"
6933,2020-12-25_134_pe,134,Mood (feat. iann dior),2020-12-25,24kGoldn,pe,3tjFYV6RSFtuktYl3ZtYcq,"97,661"
6934,2020-12-25_135_pe,135,La Difícil,2020-12-25,Bad Bunny,pe,6NfrH0ANGmgBXyxgV2PeXt,"95,463"
6935,2020-12-25_136_pe,136,A Mí,2020-12-25,Rels B,pe,7MmrcXVA7A5zZ2CbDuGHNa,"95,279"
6936,2020-12-25_137_pe,137,Amén,2020-12-25,"Ricardo Montaner, Mau y Ricky, Camilo, Evaluna Montaner",pe,7AjcJrynzHWlawo87kafY2,"95,109"
6937,2020-12-25_138_pe,138,Locura,2020-12-25,"Cali Y El Dandee, Sebastian Yatra",pe,5379uuUPHodsdVhy8pIAAr,"94,948"
6938,2020-12-25_139_pe,139,HOY COBRÉ,2020-12-25,Bad Bunny,pe,0tjZv2hChdHZCW1zFXpy1J,"94,478"
6939,2020-12-25_140_pe,140,Amantes y Amigos,2020-12-25,"Arcangel, Sech",pe,3yoDVeVWIPSuH1IolXKA0X,"93,902"
6940,2020-12-25_141_pe,141,Los Consejos,2020-12-25,Greeicy,pe,17A6MT3U1YKYsYpn3tOEpA,"93,146"
6941,2020-12-25_142_pe,142,Soy Una Gargola,2020-12-25,"Rauw Alejandro, Arcangel, Randy",pe,4bEwaORm2IBfu3omjEna7I,"92,698"
6942,2020-12-25_143_pe,143,Snowman,2020-12-25,Sia,pe,7uoFMmxln0GPXQ0AcCBXRq,"91,848"
6943,2020-12-25_144_pe,144,How You Like That,2020-12-25,BLACKPINK,pe,4SFknyjLcyTLJFPKD2m96o,"91,574"
6944,2020-12-25_145_pe,145,SORRY PAPI,2020-12-25,"Bad Bunny, ABRA",pe,5jZ32WOU7sqzDYbzINwMUk,"90,574"
6945,2020-12-25_146_pe,146,Motor Y Motivo,2020-12-25,Grupo 5,pe,2yjHvbMtfyoXXJYpsR3rYP,"90,135"
6946,2020-12-25_147_pe,147,Reggaetonera,2020-12-25,Anuel AA,pe,6yVkakCN460KOVol9ZazjH,"89,585"
6947,2020-12-25_148_pe,148,Vete,2020-12-25,Bad Bunny,pe,2n7ohqg1s68ToAHh4u9mcW,"89,263"
6948,2020-12-25_149_pe,149,Sigues Con El - Remix,2020-12-25,"Arcangel, Sech, Romeo Santos",pe,5HokHzcT1yQtsy7lLagEiA,"88,950"
6949,2020-12-25_150_pe,150,All I Want for Christmas Is You,2020-12-25,Mariah Carey,pe,0bYg9bo50gSsH3LtXe2SQn,"88,458"
6950,2020-12-25_151_pe,151,Morado,2020-12-25,J Balvin,pe,35KmOEIUqAGn02t7n4qaIr,"88,367"
6951,2020-12-25_152_pe,152,El Efecto,2020-12-25,"Rauw Alejandro, Chencho Corleone",pe,4SJHHpKhcuXwDsCsPqshXj,"87,981"
6952,2020-12-25_153_pe,153,Victoria,2020-12-25,"Lunay, Beéle",pe,2BxzmBb2uqwnpyVuJqIIV9,"87,869"
6953,2020-12-25_154_pe,154,Girl,2020-12-25,Myke Towers,pe,43NqTeL8pgBxKHPMiJKUP5,"87,781"
6954,2020-12-25_155_pe,155,El Ritmo de Mi Corazón,2020-12-25,Grupo 5,pe,3SQRqRJ4xl2FZ8B5eswvvU,"87,405"
6955,2020-12-25_156_pe,156,RITMO (Bad Boys For Life),2020-12-25,"Black Eyed Peas, J Balvin",pe,4NCsrTzgVfsDo8nWyP8PPc,"87,063"
6956,2020-12-25_157_pe,157,Singapur (Remix),2020-12-25,"El Alfa, Chencho Corleone, Farruko, Justin Quiles, Myke Towers",pe,0lCHRVlRZCEyLj3Gkc1nv1,"87,037"
6957,2020-12-25_158_pe,158,Tal Vez,2020-12-25,Paulo Londra,pe,5jW3rF4URMdK7tO2xjS5EI,"87,003"
6958,2020-12-25_159_pe,159,Perdóname,2020-12-25,"La Factoria, Eddy Lover",pe,0I0o9LdUckzfXcxjWy1vlo,"86,719"
6959,2020-12-25_160_pe,160,LA DROGA,2020-12-25,Bad Bunny,pe,67ACYA3UI6QMNtHX6b34wX,"86,317"
6960,2020-12-25_161_pe,161,Soltera - Remix,2020-12-25,"Lunay, Daddy Yankee, Bad Bunny",pe,4t9a07PAghtQMRAIP9FQ7Z,"85,147"
6961,2020-12-25_162_pe,162,ANTES QUE SE ACABE,2020-12-25,Bad Bunny,pe,7kjEqI6eZ7YlFrGhxixnlN,"84,903"
6962,2020-12-25_163_pe,163,Tu Amor Fue una Mentira,2020-12-25,Agua Marina,pe,3RIZ4XrSpP2HP6RYcNFB37,"84,661"
6963,2020-12-25_164_pe,164,Bellaquita - Remix,2020-12-25,"Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles",pe,4GGwM2Krtlx9G9ii1RaEOx,"84,524"
6964,2020-12-25_165_pe,165,Cuando Te Vi,2020-12-25,Greeicy,pe,5cqnOcKNbjGL3v7YZB60bg,"83,511"
6965,2020-12-25_166_pe,166,Andas En Mi Cabeza,2020-12-25,"Chino & Nacho, Daddy Yankee",pe,23WI5V2eD4EyGKxSl7Pyeq,"83,159"
6966,2020-12-25_167_pe,167,La Boca,2020-12-25,"Mau y Ricky, Camilo",pe,0UQwlF2pRkr1lMN6kNNUj3,"83,091"
6967,2020-12-25_168_pe,168,Un Año,2020-12-25,"Sebastian Yatra, Reik",pe,2vrpcQNg6itmgVZWsNjWe0,"82,745"
6968,2020-12-25_169_pe,169,Amantes,2020-12-25,"Greeicy, Mike Bahía",pe,3IyPnNX142pvWx6D5CiimD,"81,750"
6969,2020-12-25_170_pe,170,Qué Mal Te Fue (Remix),2020-12-25,"Natti Natasha, Justin Quiles, Miky Woodz",pe,7FhopXtl9z9YtD9NwUf9ss,"81,633"
6970,2020-12-25_171_pe,171,No Te Enamores - Remix,2020-12-25,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",pe,2mM3gZ0BbPwPPMelbA8vgt,"81,265"
6971,2020-12-25_172_pe,172,Señor Mentira,2020-12-25,Daniela Darcourt,pe,1euUy5iIipadV7jrHQRiYE,"81,120"
6972,2020-12-25_173_pe,173,11 PM,2020-12-25,Maluma,pe,7KbF6AdprOXEEHlsq11Z6d,"80,432"
6973,2020-12-25_174_pe,174,No Te Contaron Mal,2020-12-25,You Salsa,pe,0jLNtXSoXNQ09T3zyhBPDl,"79,899"
6974,2020-12-25_175_pe,175,Blue & Grey,2020-12-25,BTS,pe,0n2moJpAEWHwaPYYjkzMDl,"79,612"
6975,2020-12-25_176_pe,176,Adicto (with Anuel AA & Ozuna),2020-12-25,Tainy,pe,3jbT1Y5MoPwEIpZndDDwVq,"79,577"
6976,2020-12-25_177_pe,177,Quizas,2020-12-25,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",pe,5Id5B3dxJZhPcV9GzgYZZe,"79,282"
6977,2020-12-25_178_pe,178,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",2020-12-25,"Justin Quiles, Natti Natasha, Farruko",pe,1ndyl3wJCFs872XZ3ztPk6,"78,876"
6978,2020-12-25_179_pe,179,Perderme Contigo,2020-12-25,Bacilos,pe,7mHFWWfVlhqGjeIQ5qt9i2,"78,122"
6979,2020-12-25_180_pe,180,Pa Mí - Remix,2020-12-25,"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",pe,7g8YaUQABMal0zWe7a2ijz,"77,972"
6980,2020-12-25_181_pe,181,Serenata,2020-12-25,Mike Bahía,pe,11ufNpNUBDwTGlU8sdWZaP,"77,903"
6981,2020-12-25_182_pe,182,Roses - Imanbek Remix,2020-12-25,SAINt JHN,pe,0zLCBJZSiELJf02ucPP9wb,"77,842"
6982,2020-12-25_183_pe,183,TRELLAS,2020-12-25,Bad Bunny,pe,09WAnxdBuebQopKhJT3oZS,"77,805"
6983,2020-12-25_184_pe,184,Adore You,2020-12-25,Harry Styles,pe,3jjujdWJ72nww5eGnfs2E7,"77,611"
6984,2020-12-25_185_pe,185,Flaca,2020-12-25,Andrés Calamaro,pe,1p7m9H4H8s0Y7SgRm7j3ED,"77,600"
6985,2020-12-25_186_pe,186,Explícito,2020-12-25,Myke Towers,pe,6qraVL4IJaIj0IuEexYJNa,"77,563"
6986,2020-12-25_187_pe,187,Baby (with J Balvin),2020-12-25,Sfera Ebbasta,pe,4L5ZhW0VJeQ6je2iqvqZ4X,"77,284"
6987,2020-12-25_188_pe,188,Adan y Eva,2020-12-25,Paulo Londra,pe,132ALUzVLmqYB4UsBj5qD6,"77,282"
6988,2020-12-25_189_pe,189,Por Qué Te Fuiste,2020-12-25,Maricarmen Marin,pe,3xsy9cyy4k6glloiOWhQb0,"77,165"
6989,2020-12-25_190_pe,190,Te Mando Flores,2020-12-25,Fonseca,pe,2in1gSZtv2lRbcZUmN9aAl,"77,085"
6990,2020-12-25_191_pe,191,Me Vas a Extrañar,2020-12-25,N'Samble,pe,10OXEEbtNRaeiHeKHj25XB,"76,769"
6991,2020-12-25_192_pe,192,120,2020-12-25,Bad Bunny,pe,3KJ3opyV29269SXkPrc19l,"76,300"
6992,2020-12-25_193_pe,193,A Tu Merced,2020-12-25,Bad Bunny,pe,4r9jkMEnArtWGH2rL2FZl0,"76,066"
6993,2020-12-25_194_pe,194,Break My Heart,2020-12-25,Dua Lipa,pe,017PF4Q3l4DBUiWoXk4OWT,"75,905"
6994,2020-12-25_195_pe,195,MALDITA POBREZA,2020-12-25,Bad Bunny,pe,0Lsis3LB0XAK6XlTHXaJk2,"75,837"
6995,2020-12-25_196_pe,196,QUE PRETENDES,2020-12-25,"J Balvin, Bad Bunny",pe,25ZAibhr3bdlMCLmubZDVt,"75,355"
6996,2020-12-25_197_pe,197,Oye Pablo,2020-12-25,Danna Paola,pe,6vruVVMkk7YGKzkuIrtOWz,"75,271"
6997,2020-12-25_198_pe,198,Dios Mío Hasta Que Me Enamoré,2020-12-25,Armonia 10,pe,5ddr0ZG0fPFlIrSw1glHVo,"75,147"
6998,2020-12-25_199_pe,199,Feel Me,2020-12-25,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Mariah Angeliq",pe,6KeweE0BlXx3AtjMKhBLaz,"75,092"
6999,2020-12-25_200_pe,200,Sensación del Bloque,2020-12-25,"Randy, De La Ghetto",pe,3FDkagYrIceOTgy8canfLs,"74,478"
7000,2020-12-25_1_py,1,DÁKITI,2020-12-25,"Bad Bunny, Jhay Cortez",py,4MzXwWMhyBbmu6hOcLVD49,"549,663"
7001,2020-12-25_2_py,2,BICHOTA,2020-12-25,KAROL G,py,7vrJn5hDSXRmdXoR30KgF1,"519,532"
7002,2020-12-25_3_py,3,LA NOCHE DE ANOCHE,2020-12-25,"Bad Bunny, ROSALÍA",py,2XIc1pqjXV3Cr2BQUGNBck,"482,580"
7003,2020-12-25_4_py,4,Si Me Tomo Una Cerveza,2020-12-25,"Migrantes, Alico",py,3lCbsHaN1wCxyDzcNN2x4N,"396,194"
7004,2020-12-25_5_py,5,Reloj,2020-12-25,"Rauw Alejandro, Anuel AA",py,4loQgPwJHocL3dFwLfjb1J,"385,201"
7005,2020-12-25_6_py,6,La Nota,2020-12-25,"Manuel Turizo, Rauw Alejandro, Myke Towers",py,7ndTONDDRFGiPnnhOzOXxq,"340,201"
7006,2020-12-25_7_py,7,Chica Ideal,2020-12-25,"Sebastian Yatra, Guaynaa",py,21N4Buj4xsyLb218lYle61,"323,520"
7007,2020-12-25_8_py,8,Hecha Pa' Mi,2020-12-25,Boza,py,3VvA1wSxukMLsvXoXtlwWx,"323,502"
7008,2020-12-25_9_py,9,La Tóxica,2020-12-25,Farruko,py,15OjBeqNX3bShsGYQbteRv,"304,547"
7009,2020-12-25_10_py,10,Jeans,2020-12-25,Justin Quiles,py,3GtnId3Cm1Xa6joCj08nzW,"297,179"
7010,2020-12-25_11_py,11,Mi Niña,2020-12-25,"Wisin, Myke Towers, Los Legendarios",py,2bgcUk2A3jjKbCJ7KPquTi,"284,406"
